Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
10/24/23,0.23,68.2,74.9,81.6,68.5,0.37,11.92
10/25/23,0,68.6,77.3,86,65.8,1.08,22.77
10/26/23,0,70.6,78.4,86.1,69,1.6,18.68
10/27/23,2.43,69.5,75.6,81.6,70.3,0.35,10.18
10/28/23,0,71.5,77.5,83.4,72.1,0.53,11.58
10/29/23,0,71.2,78.3,85.4,70.6,0.52,16.09
10/30/23,0.28,44.5,63.9,83.3,54.5,0.41,16.28
10/31/23,0.45,40.4,44,47.6,39.9,0.44,2.47
11/1/23,0,35.8,46.8,57.9,32.6,0.67,10.9
11/2/23,0,31.2,43.3,55.5,29.9,0.16,10.1
11/3/23,0,31,47,63.1,33.8,0.09,14.09
11/4/23,0,36.2,54.7,73.2,44.4,0.14,19.36
11/5/23,0,44.2,60.6,76.9,54.3,0.09,17.15
11/6/23,0,54.1,66.5,79,58.4,0.21,17.13
11/7/23,0,57.8,68.4,79,62.1,0.24,14.4
11/8/23,0,61,72.5,84.1,65.3,0.25,19.69
11/9/23,0,65.5,73.5,81.6,65.8,0.57,14.36
11/10/23,0.87,54.6,67.5,80.4,63.5,0.36,13.13
11/11/23,0.11,52.8,53.7,54.6,51.4,0.49,1.31
11/12/23,0,53.3,55.8,58.4,52.2,0.74,3.06
11/13/23,0.07,55.5,60.1,64.7,51.8,1.48,6.64
11/14/23,0.04,55.3,59.8,64.4,50.4,1.83,7.3
11/15/23,0,46,57.9,69.8,50.5,0.19,11.6
11/16/23,0,45.8,54.8,63.7,54.8,0.11,4.08
11/17/23,0.01,57.6,61.2,64.8,58.6,0.5,4.54
11/18/23,0,57.8,66.8,75.8,59.1,0.35,13.42
11/19/23,0,47.6,59.9,72.3,53.4,0.18,12.42
11/20/23,0,46.8,58.5,70.1,52.7,0.22,11.96
11/21/23,0.83,52.4,62.4,72.3,59.8,0.37,4.5
11/22/23,0,39.6,47.1,54.5,41.6,0.62,5.1
11/23/23,0,33.6,45.2,56.8,34,0.19,9.93
11/24/23,0.09,33.4,43.5,53.7,41.9,0.11,6.02
11/25/23,0,37.7,50.8,63.9,41.3,0.12,11.89
11/26/23,0.11,38.5,50.8,63.2,45.2,0.15,10.55
11/27/23,0,32.1,42.9,53.7,35.9,0.28,7.03
11/28/23,0,31.1,42,52.9,33.1,0.3,8.28
11/29/23,0,33.2,47.6,62.1,34.1,0.14,13.54
11/30/23,0.01,32.9,47.9,62.9,39.4,0.14,12.57
12/1/23,0.7,51.8,58.9,66,60.4,0.19,1.68
12/2/23,0,49.1,58.9,68.7,53.6,0.19,8.76
12/3/23,0,43.2,57.4,71.6,49.3,0.24,11.7
12/4/23,0,41.5,54.9,68.4,42.6,0.19,15.27
12/5/23,0,36.1,50.6,65.1,35,0.37,15.55
12/6/23,0,34.9,51.8,68.8,38.2,0.25,16.82
12/7/23,0,37.8,50.6,63.4,36.5,0.43,13.19
12/8/23,0.03,37.1,52.7,68.3,45.9,0.39,15.04
12/9/23,0,59,66.1,73.2,64.8,0.8,5.82
12/10/23,0,42.6,61.6,80.6,47.8,1.36,16.85
12/11/23,0,27.8,41.7,55.5,25.1,0.31,11.36
12/12/23,0,28.1,45.2,62.3,30.2,0.21,14.54
12/13/23,0,32.2,48,63.8,34.1,0.23,14.57
12/14/23,0,37.3,47.2,57.1,34.2,0.89,9.45
12/15/23,0,47.1,57.9,68.7,41.1,2.97,13.92
12/16/23,1.16,48.7,58.6,68.4,51.9,0.31,9.47
12/17/23,0,34.8,47.1,59.4,42,0.15,7.57
12/18/23,0,33.2,48.4,63.7,38.2,0.11,12.58
12/19/23,0,34.8,51.3,67.8,35.7,0.43,16.06
12/20/23,0,37.3,47.1,57,34.1,0.91,9.39
12/21/23,0,41.1,54.2,67.2,45.9,0.92,11.2
12/22/23,0,50.3,57.1,63.9,52.9,0.44,5.99
12/23/23,0.21,53.9,61.5,69.1,58.6,0.11,6.86
12/24/23,0.42,60.3,65.2,70.1,61.5,0.22,5.91
12/25/23,0.45,47,55.3,63.6,56.2,0.1,2.7
12/26/23,0,31.2,42.9,54.6,36.7,0.17,6.63
12/27/23,0,30.6,44.1,57.6,35.4,0.1,10.28
12/28/23,0,31.2,44.9,58.5,33.5,0.14,10.05
12/29/23,0,30,39.4,48.7,28.5,0.45,6.43
12/30/23,0,28.2,40.7,53.2,30.2,0.17,7.9
12/31/23,0,28.4,44.6,60.9,31.3,0.18,12.93
1/1/24,0,31.4,50.2,69.1,41.9,0.17,14.78
1/2/24,0,32.8,44,55.1,34.3,0.64,7.73
1/3/24,0.64,31.7,44.1,56.5,36.2,0.24,8.65
1/4/24,0.02,32.5,43.7,54.9,39.2,0.08,5.85
1/5/24,0.95,31.6,45.8,60,37.8,0.1,9.45
1/6/24,0.69,37.4,42.3,47.3,41.4,0.09,1.34
1/7/24,0,30.3,41.5,52.7,38.1,0.06,4.31
1/8/24,0,29.8,44.8,59.9,37.9,0.08,10.28
1/9/24,1.6,39.5,49.3,59.1,44.5,0.31,5.82
1/10/24,0,26.8,38.1,49.4,28,0.14,6.57
1/11/24,0,27,46.4,65.8,36.1,0.21,15.72
1/12/24,0.22,42.2,58.3,74.3,58.3,0.13,12.46
1/13/24,0,25.6,42.4,59.3,26.7,0.27,7.14
1/14/24,0,25.4,43,60.6,26.8,0.43,13.54
1/15/24,0,22.7,27.7,32.7,21.6,0.35,2.46
1/16/24,0,15.1,19.5,24,17.1,0.3,1.07
1/17/24,0,12.6,20.6,28.5,9.3,0.29,2.96
1/18/24,0,12.1,28.2,44.3,18.3,0.19,7.64
1/19/24,0,36.7,51,65.4,42.4,0.13,8.89
1/20/24,0,25.3,36.6,47.9,18.1,1.74,7.28
1/21/24,0,24.1,33.2,42.3,12.1,1.89,6.66
1/22/24,0.74,28,35.1,42.2,20.9,0.25,5.07
1/23/24,2.35,43.2,53.1,63,53.3,0,0.94
1/24/24,3.35,60,63.5,67,62.4,0,0.8
1/25/24,1.95,56.9,59.4,61.8,59.3,0,0.44
1/26/24,0,47.6,54.7,61.9,52.4,0.03,4.16
1/27/24,0.42,49.2,56,62.8,54.9,0.03,3.37
1/28/24,0,40.6,48.6,56.6,43.7,0.41,4.64
1/29/24,0,34.5,47.5,60.6,36.8,0.17,11
1/30/24,0,34,50.7,67.4,41.3,0.09,14.09
1/31/24,0,40.9,57.8,74.8,43.5,0.19,19.87
2/1/24,0,41.1,57.3,73.6,44.5,0.2,18.76
2/2/24,0,44.4,57.7,71,47.4,0.26,15.35
2/3/24,1.45,49.6,60.4,71.3,57.3,0.21,9.55
2/4/24,0.17,52,55.3,58.5,54,0.23,2.16
2/5/24,0,51.2,57.2,63.1,48.8,0.35,8.2
2/6/24,0,39.5,52.2,64.9,43.7,0.39,11.54
2/7/24,0,38.2,52.9,67.5,39.6,0.28,15.98
2/8/24,0,44.5,57.4,70.3,46.2,1.18,17.53
2/9/24,0,58.5,64.9,71.3,59.7,0.6,8.74
2/10/24,0.04,62,67.7,73.3,63.1,0.38,8.45
2/11/24,3.27,57.6,61.7,65.8,59.2,0.24,1.54
2/12/24,0.52,44.6,56,67.5,53.3,0.22,5.05
2/13/24,0,33.7,44.1,54.5,35.9,0.17,7.15
2/14/24,0,32.5,46.9,61.4,36.3,0.07,12.79
2/15/24,0,35.3,51,66.7,42.3,0.2,14.27
2/16/24,0,46.8,59.7,72.5,55.7,0.24,11.54
2/17/24,0,43.1,57.3,71.4,50.7,1.35,10.14
2/18/24,0,33.2,39.2,45.2,28,1.17,5.01
2/19/24,0,28.2,40.6,52.9,22.4,0.45,10.6
2/20/24,0,28.4,46.4,64.3,34,0.29,14.7
2/21/24,0,39.3,58.3,77.4,51.1,0.21,20.53
2/22/24,0,61.4,69.8,78.2,58.2,1.51,16.87
2/23/24,0,56.1,66.9,77.7,55.8,2.89,14.89
2/24/24,0,41.2,57.1,73,39.1,0.47,20.95
2/25/24,0,41.1,58.3,75.4,38.3,0.48,24.56
2/26/24,0,45,62.5,80.1,52,0.65,25.28
2/27/24,0,66.2,75.1,84,63.9,2.86,19.62
2/28/24,0,67.2,75.9,84.6,64.8,2.29,21.03
2/29/24,0,46.4,57.4,68.5,32.1,3.44,10.13
3/1/24,0.05,42.8,47.5,52.2,34.8,0.68,8.48
3/2/24,0,43,54.9,66.7,45.8,0.19,10.89
3/3/24,0,43.3,59.3,75.4,57,0.09,13.04
3/4/24,0,60.5,69.3,78.1,63.6,0.15,13.34
3/5/24,0.67,63.4,72.2,80.9,67.2,0.63,13.77
3/6/24,0.59,56,66.8,77.6,59.8,0.23,14.35
3/7/24,0.03,54.5,68.3,82.2,59.6,0.17,20.17
3/8/24,0.09,58.7,66.6,74.5,61.7,0.28,12.3
3/9/24,0.37,48.9,59.6,70.2,58.6,0.2,7.61
3/10/24,0,38.4,48,57.5,42.1,0.35,6.31
3/11/24,0,37.8,51.9,66,38.9,0.29,15.32
3/12/24,0,45.2,57.9,70.6,43.5,0.22,17.27
3/13/24,0,44.8,60.8,76.8,56.7,0.22,15.86
3/14/24,0,64.1,73.2,82.3,65.6,1.05,17.69
3/15/24,0,71,79.1,87.2,68.3,1.8,23.39
3/16/24,0.5,61.9,68.4,74.8,63.9,0.47,8.25
3/17/24,0.64,61.9,65.3,68.7,61.6,0.44,4.57
3/18/24,0.05,54.7,60.3,65.9,54.5,0.51,9.03
3/19/24,0,34.8,49.6,64.5,31.3,0.89,14.94
3/20/24,0,34.4,50.4,66.3,35.8,0.43,16.69
3/21/24,0,46,56.6,67.3,48.4,0.84,12.69
3/22/24,1.05,54.5,58.1,61.7,55.1,0.27,3.27
3/23/24,0.04,51.1,57.7,64.4,54.3,0.14,4.42
3/24/24,0,51.8,62.8,73.8,52.8,0.36,14.63
3/25/24,0.03,51.2,60.3,69.4,56.5,1.6,8.37
3/26/24,0.6,44.4,57.5,70.6,54.3,0.18,5.27
3/27/24,0,42.5,53.9,65.3,39.4,0.58,13.22
3/28/24,0,41.7,54,66.3,42.5,0.34,13.4
3/29/24,0,42,57.9,73.9,47.4,0.19,17.91
3/30/24,0,48.9,63.7,78.5,52,0.28,21.04
3/31/24,0,56,65.9,75.9,61.1,0.6,12.04
4/1/24,0,65.5,73.6,81.8,67.4,1.08,14.37
4/2/24,0.05,66.1,73.3,80.4,68.3,1.2,12.87
4/3/24,0,44.4,61.4,78.4,49.5,0.51,20.23
4/4/24,0,41.7,58.9,76,42,0.34,22.5
4/5/24,0,42.8,61.7,80.5,47,0.4,25.73
4/6/24,0,49.8,67.7,85.5,51.9,0.33,29.37
4/7/24,0,54.6,69.1,83.5,59,0.39,27.24
4/8/24,0,64.9,74.2,83.5,63.7,0.48,19.36
4/9/24,0.7,66.7,73.5,80.3,68.9,0.48,8.76
4/10/24,2.23,62.6,67.1,71.6,63.9,0.34,3.26
4/11/24,0.27,53.1,62.5,72,56.9,0.32,7.78
4/12/24,0,46.3,61.6,76.9,47.3,0.32,21.78
4/13/24,0,46.9,63.7,80.4,48.7,0.3,25.79
4/14/24,0,51.9,68,84,50.9,0.41,29.06
4/15/24,0,60.5,71.6,82.6,64.2,0.36,17.46
4/16/24,0,67.7,73.8,79.9,66.5,1.52,11.5
4/17/24,0,68.1,75.6,83,69.3,1.08,13.25
4/18/24,0.01,70.6,74.7,78.8,70.7,0.98,6.26
4/19/24,0,69.1,77.4,85.7,70.1,0.74,16.83
4/20/24,0,62.3,71.7,81.1,67.6,0.49,10.95
4/21/24,1.7,50,56.8,63.6,53.8,0.32,3.76
4/22/24,0,44.3,56,67.7,46.3,0.37,12.96
4/23/24,0,45.6,58.4,71.2,46.5,0.36,15.98
4/24/24,0,49.5,63.7,78,59.4,0.64,15.47
4/25/24,0,61.7,72.5,83.2,65.8,0.42,16.33
4/26/24,0,63.7,72.3,80.8,67.8,0.44,10.77
4/27/24,0,71.1,77.6,84.1,68.9,2.04,17.07
4/28/24,0,72.4,78.3,84.3,68.7,2.67,16.17
4/29/24,2.66,64.5,73.3,82.2,67.1,0.34,12.98
4/30/24,0,62.9,71.8,80.6,65.5,0.3,13.64
5/1/24,0,62.2,73.7,85.2,64.7,0.38,20.11
5/2/24,2.55,64.3,75.2,86.2,67.8,0.46,20.19
5/3/24,0.77,67.3,72.4,77.4,68.4,0.47,8.64
5/4/24,0,64.3,70,75.6,66.1,0.5,8.27
5/5/24,1.29,65.4,73.5,81.5,68.8,0.46,12.28
5/6/24,0.57,66.7,73.9,81.2,69.4,0.4,10.17
5/7/24,0,71.3,77.6,83.8,72.2,0.78,12.74
5/8/24,0,73.8,81.7,89.7,74.1,1.04,18.46
5/9/24,0,72.8,80,87.2,74.5,0.84,12.49
5/10/24,0.05,65.5,75.9,86.2,71.3,0.68,12.08
5/11/24,0,66,74.9,83.8,60.6,3.78,22.75
5/12/24,0.04,64.7,72.8,80.8,61.4,1.74,19.24
5/13/24,5.25,64.1,65.9,67.7,64.6,0.41,2.78
5/14/24,0.33,65.8,71,76.1,69,0.24,3.16
5/15/24,0.01,58.9,71.8,84.7,62.4,0.24,24
5/16/24,0,61.6,74.9,88.1,64.3,0.84,26.48
5/17/24,1.15,65.1,73.1,81.1,66.7,0.93,11.16
5/18/24,0,64.4,72.8,81.2,66.5,0.45,13.72
5/19/24,0,65.5,77.9,90.2,68.4,0.33,26.87
5/20/24,0,67.7,79.1,90.5,68.9,0.61,26.53
5/21/24,0,69.8,80.2,90.5,69.5,1.25,26.34
5/22/24,0,75,82.8,90.6,74.5,1.77,19.77
5/23/24,0.27,71.3,80.4,89.5,74.3,1.69,18.3
5/24/24,0.06,74.9,79.5,84.1,74.7,1.79,9.54
5/25/24,0,75.6,83.3,91,74.7,1.13,18.93
5/26/24,0,75.9,83.7,91.4,75.7,1.62,18.79
5/27/24,0,75.5,82.8,90.2,76.2,0.66,17.15
5/28/24,0,75.1,82.9,90.6,76.8,0.52,15.53
5/29/24,0.67,66.1,73.1,80.1,66.5,0.89,11.23
5/30/24,0.43,67.8,75.7,83.6,70.3,0.54,11.17
5/31/24,1.13,65.7,75.8,85.8,68.6,0.59,14.68
6/1/24,0.17,64.9,72.5,80,67.5,0.24,11.83
6/2/24,0.06,67.3,77.8,88.2,69.5,0.49,19.15
6/3/24,1.54,65.8,77.3,88.7,71.1,0.43,14.5
6/4/24,0.01,66.8,77.4,88,72.1,0.88,14.33
6/5/24,0.69,67.5,75.1,82.7,72.8,0.62,7.28
6/6/24,0.1,67.2,76.7,86.1,69.7,0.43,17.71
6/7/24,0,67.6,79.5,91.5,68.7,0.4,29.01
6/8/24,0,69.4,81.1,92.7,70.7,0.6,29.47
6/9/24,0,70.6,82.4,94.2,73,0.62,27.74
6/10/24,0,72.1,81.8,91.5,73.5,0.73,23.74
6/11/24,0.21,71.7,79.2,86.7,73.4,1.08,12.92
6/12/24,0.01,72,80.3,88.7,70,1.92,19.24
6/13/24,0,66.8,77.1,87.4,67.4,0.74,21.68
6/14/24,0,64,77.1,90.2,66.5,0.49,27.51
6/15/24,0,67,79.4,91.9,66.2,0.97,31.67
6/16/24,0,70.2,81.6,93.1,71.6,0.85,28.24
6/17/24,0,73.7,83.1,92.5,72.5,1.06,26.81
6/18/24,0.02,72.6,81.6,90.6,73.1,0.89,23.96
6/19/24,0.02,73.7,81.6,89.4,72.3,1.85,20.03
6/20/24,0.11,74.6,81.1,87.6,73.2,2.49,16.68
6/21/24,0.02,72.5,81.7,90.9,72.7,1.14,22.74
6/22/24,0,72.7,82.4,92.1,71.5,0.88,27.71
6/23/24,0,73.7,83.9,94.2,73.6,1.19,28.56
6/24/24,0,73.5,84.1,94.8,72.5,1.15,31.32
6/25/24,0,75.3,85.3,95.3,74.9,0.58,30.66
6/26/24,0,76.4,86.1,95.9,75.7,1.13,28.84
6/27/24,0.08,70.6,81.8,92.9,73.2,0.56,23.33
6/28/24,0.06,72,82.4,92.7,73.8,0.67,23.78
6/29/24,0,75.4,85.7,96,76,1.12,29.92
6/30/24,0,76.2,86.7,97.1,77.1,0.87,30.53
7/1/24,0,76.6,86.3,96.1,76.3,1.09,29.33
7/2/24,1.25,75,85.4,95.7,76,0.56,27.59
7/3/24,0,76.6,86.4,96.3,77,0.98,28.3
7/4/24,0,75.3,85.3,95.3,75.8,0.58,28.18
7/5/24,0,76.9,86.1,95.3,75.8,1.34,28.43
7/6/24,0.59,74.6,85.4,96.3,74.5,1.22,29.22
7/7/24,0,75.1,83.3,91.4,75.1,1.01,21.56
7/8/24,0.17,74.1,81.9,89.7,74.7,1.23,15.52
7/9/24,4.85,66.8,71.7,76.6,71.1,0.14,2.58
7/10/24,0,68.7,78.6,88.5,69.6,0.54,22.82
7/11/24,0,70.6,80.8,91.1,70.7,0.76,26.79
7/12/24,0,72.6,82.6,92.5,71.9,0.74,28.4
7/13/24,0,74.1,80.6,87.2,74.8,0.73,14.37
7/14/24,0.07,72.2,78.6,85.1,74.1,0.32,11.17
7/15/24,0,72.7,81.5,90.3,75.5,0.45,17.66
7/16/24,0,73.9,83.6,93.4,75.5,0.42,23.78
7/17/24,0,74.7,84.3,93.9,75,0.59,26.18
7/18/24,1.02,72.6,83.4,94.1,73.2,0.7,26.71
7/19/24,0.47,72.8,76.6,80.3,73.4,0.73,6.58
7/20/24,0,70.2,78.8,87.4,70.4,0.69,20.72
7/21/24,0,69.5,79.3,89,69.8,0.75,24.28
7/22/24,0.04,71,80.4,89.7,73.7,0.35,19.78
7/23/24,0.27,72.3,78.5,84.7,73.5,0.56,10.29
7/24/24,1.58,71.4,74.4,77.5,73.2,0.34,4.62
7/25/24,0.04,74.6,80.2,85.8,74.3,0.54,14.31
7/26/24,0.97,70.5,73.6,76.6,71.4,0.76,5.01
7/27/24,0.23,71.2,75.6,80,73.2,0.47,6.52
7/28/24,0,73.3,77.8,82.3,73.2,0.52,10.56
7/29/24,0,75.4,82,88.5,75.9,0.77,16.1
7/30/24,0,76.1,85.2,94.2,75.9,0.7,26.25
7/31/24,0,75.6,84.7,93.8,76.8,0.5,23.05
8/1/24,0,75.7,84.7,93.6,76,0.81,25.17
8/2/24,0,75.4,84.5,93.6,75.1,0.84,26.07
8/3/24,0,76,85.6,95.3,77.3,0.88,26.06
8/4/24,0,74.6,85.1,95.6,75.3,0.78,29.53
8/5/24,0,72.2,82.8,93.4,72.8,0.81,28.15
8/6/24,0,72.4,83.4,94.4,72.6,0.81,30.94
8/7/24,0,71.1,83,94.9,72.4,0.5,30.75
8/8/24,0,72.6,84.4,96.3,73,1.05,33.37
8/9/24,0,74.4,85.5,96.5,75.8,1.4,29
8/10/24,0,72.5,82.4,92.4,72.4,1.19,24.81
8/11/24,0,70.8,80.8,90.7,71.5,0.74,23.89
8/12/24,0,71.4,82,92.5,70.8,1.04,27.49
8/13/24,0,73.8,83.9,93.9,74,0.88,26.89
8/14/24,0,75.2,85.4,95.6,76.2,0.71,27.27
8/15/24,0,74.7,85.2,95.7,75.5,0.58,28.78
8/16/24,0,75.6,85.8,96,75.3,0.85,29.73
8/17/24,0,75.4,86,96.6,75.5,0.78,30.32
8/18/24,0,75.6,85.7,95.8,76.1,0.82,27.8
8/19/24,0,75.8,87.2,98.5,75.3,1.32,34.11
8/20/24,0,75.9,85.9,95.9,77,0.94,27.36
8/21/24,0,75.2,85.8,96.3,72.6,2.45,28.31
8/22/24,0,74,83.5,93.1,66.7,7.5,28.07
8/23/24,0,73.5,83.6,93.8,69.4,4.07,27.64
8/24/24,0.01,73,83.8,94.5,74.6,0.71,27.32
8/25/24,0,71.8,83.1,94.5,70.4,1.24,32.87
8/26/24,0,71.4,83.1,94.7,68.8,1.78,33.7
8/27/24,0,71.5,82.3,93.1,71.6,0.88,28.04
8/28/24,0,72.6,83,93.4,72,0.98,29.61
8/29/24,0.23,72.7,83.7,94.7,72.5,0.92,30.24
8/30/24,0.06,72.5,79.6,86.6,73.5,0.54,12.1
8/31/24,0.39,73.7,80.4,87.2,73.5,0.77,16.33
9/1/24,0.08,74.6,79.6,84.6,74.4,0.77,10.05
9/2/24,0.68,74.5,79.2,83.8,74.8,0.73,8.64
9/3/24,0.01,75,82.4,89.8,73.4,1.9,18.97
9/4/24,0,74.8,82.6,90.5,71.1,4.44,20.74
9/5/24,0.35,73.9,80.6,87.3,71.2,1.1,16.84
9/6/24,0.19,73.9,76.5,79.1,73,1.33,5.58
9/7/24,0,67.9,73.5,79.2,69,1.09,7.2
9/8/24,0,61.8,72.3,82.8,60.2,3.55,18.83
9/9/24,0,56.8,69,81.2,53,2.35,22.64
9/10/24,0,56.5,70.4,84.3,55.1,2.38,25.85
9/11/24,0.22,64.2,74.3,84.5,69.1,0.8,13.59
9/12/24,0.16,70.1,73.4,76.6,71.1,0.76,3.85
9/13/24,0.04,64,70.1,76.2,68.2,0.31,5.11
9/14/24,0,64,76.9,89.9,68.2,0.36,26.62
9/15/24,0.11,69.2,80.9,92.6,73,0.28,22.62
9/16/24,0,66.6,76.5,86.5,69.8,0.43,17.01
9/17/24,0,66.4,75.3,84.1,68.8,0.34,15.74
9/18/24,0,67.2,76.5,85.9,70.3,0.38,16.46
9/19/24,0,69.6,79.9,90.2,71.9,0.46,21.22
9/20/24,0,69.9,81.5,93.1,72.3,0.52,28
9/21/24,0,70.9,82.1,93.4,72.4,0.56,27.46
9/22/24,0,70.3,81.2,92.1,71.7,0.45,25.24
9/23/24,0,69.1,80.4,91.6,70.2,0.27,27.38
9/24/24,0,69,80.1,91.3,69.6,0.53,27.6
9/25/24,0.09,68.5,79.2,89.9,70.2,0.54,22.32
9/26/24,0.34,63.1,72.8,82.5,67.4,0.73,12.84
9/27/24,0,58.4,71.2,84.1,58.7,0.64,24.91
9/28/24,0,58.1,71.6,85.2,57.9,0.71,26.88
9/29/24,0,58.2,72.8,87.4,56.3,0.78,31.57
9/30/24,0,58.5,73.8,89.1,63.3,0.38,27.44
10/1/24,0,62.2,76.4,90.7,63.9,0.48,31.01
10/2/24,0,62.2,76.4,90.6,63.8,0.55,30.89
10/3/24,0,62.5,75.7,89,64.5,0.41,26.19
10/4/24,0,58.8,73.7,88.6,59.3,0.52,28.88
10/5/24,0,59.6,74.6,89.5,63.6,0.95,27.04
10/6/24,0,64.6,75.4,86.1,67.8,0.47,18.73
10/7/24,0,61.9,76,90.1,63,0.52,30.56
10/8/24,0,56.5,73.6,90.7,60.1,0.85,32.08
10/9/24,0,50.5,66.7,82.9,48.1,0.77,28.76
10/10/24,0,51,68.1,85.2,51.4,0.63,29.85
10/11/24,0,50.4,68.3,86.3,51.2,0.38,31.64
10/12/24,0,52.3,69.9,87.6,55.9,0.35,30.69
10/13/24,0,56.6,73,89.4,60.7,0.48,31.19
10/14/24,0,62.5,78.1,93.7,64.3,0.39,36.25
10/15/24,0,53.8,68.1,82.4,57.3,0.32,21.36
10/16/24,0,52.2,70.8,89.4,49.7,1.23,31.48
10/17/24,0,36,52.2,68.3,34.1,0.33,17.91
10/18/24,0,36.1,53.5,70.9,39.2,0.15,18.51
10/19/24,0,42.2,58.8,75.4,42.2,0.61,21.57
10/20/24,0,44.1,61.8,79.5,48.4,0.4,22
10/21/24,0,46.5,64.3,82.2,51.2,0.24,24.86
10/22/24,0,46,64.4,82.7,49,0.18,25.92
10/23/24,0,46.2,65.4,84.5,57.6,0.17,24.86
10/24/24,0,57.8,72.2,86.6,62.6,0.23,23.32
10/25/24,0,56.9,71.7,86.6,57.9,0.26,29.37
10/26/24,0,57.2,72.1,87,62.5,0.16,25.96
10/27/24,0,61.5,74.4,87.2,64.8,0.24,22.29
10/28/24,0,60.6,74.4,88.3,63,0.31,26.39
10/29/24,0,61,74.5,87.9,64,0.28,28.38
10/30/24,0,69.8,78.2,86.6,65.3,1.77,25.2
10/31/24,0.61,73.2,77.4,81.7,71.7,1.49,9.87
11/1/24,0.13,67.4,74.6,81.7,67.8,0.88,14.07
11/2/24,0.02,67.4,70.9,74.3,67.3,0.61,6.03
11/3/24,0.05,69.4,74.5,79.6,69.7,0.64,9.14
11/4/24,0.62,71.8,74.5,77.1,72.5,0.83,2.77
11/5/24,1.18,65.2,74.1,83.1,70.8,0.82,12.9
11/6/24,0.27,58.6,64.8,71.1,60.4,0.45,8.62
11/7/24,0,57.3,68.6,79.9,60.3,0.4,18.29
11/8/24,0.09,68.3,72.3,76.3,69,0.38,5.84
11/9/24,2.32,64.7,69.8,75,69.2,0.57,3.48
11/10/24,0,61.5,65,68.5,63.5,0.23,2.98
11/11/24,0,58.3,68.9,79.5,65,0.17,12.37
11/12/24,0,51.6,65.4,79.2,56.1,0.19,19.32
11/13/24,0,50.9,63.1,75.3,53.3,0.26,17.15
11/14/24,0,47.6,63.2,78.8,54.4,0.2,16.63
11/15/24,0,40.1,55.5,71,42.5,0.19,18.09
11/16/24,0,39.7,55.5,71.4,45.2,0.14,16.97
11/17/24,0.04,42.3,56.6,70.8,57.4,0.09,8.48
11/18/24,0.63,65.4,69.5,73.6,68.3,0.56,3.54
11/19/24,0.23,51.1,65.2,79.4,60.8,0.17,7.58
11/20/24,0,49.9,63.6,77.2,51.9,0.2,18.68
11/21/24,0,34.8,50.1,65.4,33.6,0.26,16.96
11/22/24,0,33.9,50.8,67.7,36.5,0.04,17.17
11/23/24,0,36.9,51.6,66.4,38.7,0.15,15.34
11/24/24,0,36.1,52.9,69.6,44.5,0.13,15.52
11/25/24,0,47.3,62.2,77.1,58.8,0.15,14.56
11/26/24,0,41.9,60.7,79.6,52.2,0.35,13.69
11/27/24,0,41.2,52.1,63,45.7,0.31,9.03
11/28/24,0,53.1,64.9,76.7,58.2,0.65,10.89
11/29/24,0,41.2,49,56.8,38.4,2.26,6.84
11/30/24,0,30.6,42.4,54.2,30.9,0.24,9.02
12/1/24,0,28.5,42.8,57.1,31.1,0.23,10.95
12/2/24,0,31.8,49.1,66.3,37,0.12,15.06
12/3/24,0,33.7,49.9,66,36.9,0.18,14.97
12/4/24,0.18,36.4,49.7,63.1,39.5,0.39,11.96
12/5/24,1.78,47,53.9,60.7,52.2,0.14,2.72
12/6/24,0,33.8,49.2,64.5,37.4,0.35,12.43
12/7/24,0.13,32.9,42.9,52.9,26.7,1.13,9.85
12/8/24,0.3,40.2,44.6,49,38.5,0.63,4.85
12/9/24,0.07,47.8,54,60.3,53.6,0.22,1.72
12/10/24,0,50.7,62.6,74.5,56.7,0.2,12.63
12/11/24,0,33.7,45.1,56.6,37.9,0.37,6.67
12/12/24,0,31.1,45.9,60.7,29.7,0.35,13.84
12/13/24,0,31.3,46.7,62.1,33.8,0.55,14.15
12/14/24,0.06,49.1,55,61,50.1,0.59,5.95
12/15/24,0.66,59.1,63.4,67.7,63.1,0.14,2.03
12/16/24,0,65.2,71.9,78.6,65.4,0.32,12.16
12/17/24,0,63.8,71.4,79,64.6,0.33,13.85
12/18/24,0,63.3,71.2,79.1,64.5,0.31,13.48
12/19/24,0.2,42.4,55.7,69.1,48.8,0.41,8.74
12/20/24,0,38.9,51.4,63.8,41.8,0.27,11.27
12/21/24,0,33.8,49.7,65.7,30.9,0.45,16.29
12/22/24,0,31.1,43.3,55.5,30.9,0.33,9.32
12/23/24,0,31.1,46.2,61.2,35.5,0.37,12.08
12/24/24,0,39.6,54.5,69.4,49.5,0.28,11.4
12/25/24,2.24,54.3,62.8,71.2,57.5,0.15,8.08
12/26/24,0,54.2,62,69.8,56.8,0.14,9.55
12/27/24,1.94,49.7,57.9,66.2,56.6,0.17,1.95
12/28/24,0.06,51.4,62.2,72.9,55.9,0.11,12.08
12/29/24,1.14,48.3,61.2,74.2,56.3,0.07,4.33
12/30/24,0,49.4,54,58.6,52.6,0.03,2.38
12/31/24,0,45.5,60.5,75.4,51.7,0.06,16.05
1/1/25,0,36.4,51.1,65.8,37.7,0.21,14.42
